,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,stringency_index,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,population,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
233576,GBR,Europe,United Kingdom,2022-10-10,23735277.0,0.0,8917.286,209258.0,88.0,92.429,351587.188,0.0,132.09,3099.708,1.304,1.369,0.93,,,12496.0,185.101,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233577,GBR,Europe,United Kingdom,2022-10-11,23735277.0,0.0,8917.286,209358.0,100.0,93.857,351587.188,0.0,132.09,3101.189,1.481,1.39,0.94,,,12588.0,186.464,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233578,GBR,Europe,United Kingdom,2022-10-12,23735277.0,0.0,8917.286,209482.0,124.0,97.857,351587.188,0.0,132.09,3103.026,1.837,1.45,0.95,,,12711.0,188.286,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233579,GBR,Europe,United Kingdom,2022-10-13,23798797.0,63520.0,9074.286,209591.0,109.0,100.429,352528.101,940.912,134.416,3104.641,1.615,1.488,0.96,,,12619.0,186.923,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233580,GBR,Europe,United Kingdom,2022-10-14,23798797.0,0.0,9074.286,209699.0,108.0,101.857,352528.101,0.0,134.416,3106.241,1.6,1.509,0.97,,,12454.0,184.479,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233581,GBR,Europe,United Kingdom,2022-10-15,23798797.0,0.0,9074.286,209805.0,106.0,104.429,352528.101,0.0,134.416,3107.811,1.57,1.547,0.98,,,12570.0,186.198,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233582,GBR,Europe,United Kingdom,2022-10-16,23798797.0,0.0,9074.286,209908.0,103.0,105.429,352528.101,0.0,134.416,3109.337,1.526,1.562,0.99,,,12676.0,187.768,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,165764.9,9.71,17.5,2455.45123093038
233583,GBR,Europe,United Kingdom,2022-10-17,23798797.0,0.0,9074.286,210023.0,115.0,109.286,352528.101,0.0,134.416,3111.04,1.703,1.619,1.0,,,12789.0,189.442,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233584,GBR,Europe,United Kingdom,2022-10-18,23798797.0,0.0,9074.286,210127.0,104.0,109.857,352528.101,0.0,134.416,3112.581,1.541,1.627,1.01,,,12661.0,187.546,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233585,GBR,Europe,United Kingdom,2022-10-19,23798797.0,0.0,9074.286,210229.0,102.0,106.714,352528.101,0.0,134.416,3114.091,1.511,1.581,1.02,,,12421.0,183.99,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233586,GBR,Europe,United Kingdom,2022-10-20,23855526.0,56729.0,8104.143,210345.0,116.0,107.714,353368.419,840.318,120.045,3115.81,1.718,1.596,1.03,,,12142.0,179.858,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233587,GBR,Europe,United Kingdom,2022-10-21,23855526.0,0.0,8104.143,210446.0,101.0,106.714,353368.419,0.0,120.045,3117.306,1.496,1.581,1.04,,,11949.0,176.999,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233588,GBR,Europe,United Kingdom,2022-10-22,23855526.0,0.0,8104.143,210555.0,109.0,107.143,353368.419,0.0,120.045,3118.92,1.615,1.587,1.05,,,11783.0,174.54,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233589,GBR,Europe,United Kingdom,2022-10-23,23855526.0,0.0,8104.143,210655.0,100.0,106.714,353368.419,0.0,120.045,3120.402,1.481,1.581,1.06,,,11767.0,174.303,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,167945.7,9.78,19.25,2487.7551025245
233590,GBR,Europe,United Kingdom,2022-10-24,23855526.0,0.0,8104.143,210756.0,101.0,104.714,353368.419,0.0,120.045,3121.898,1.496,1.551,1.07,,,11698.0,173.281,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233591,GBR,Europe,United Kingdom,2022-10-25,23855526.0,0.0,8104.143,210866.0,110.0,105.571,353368.419,0.0,120.045,3123.527,1.629,1.564,1.09,,,11330.0,167.83,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233592,GBR,Europe,United Kingdom,2022-10-26,23855526.0,0.0,8104.143,210956.0,90.0,103.857,353368.419,0.0,120.045,3124.86,1.333,1.538,1.1,,,11093.0,164.319,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233593,GBR,Europe,United Kingdom,2022-10-27,23898489.0,42963.0,6137.571,211060.0,104.0,102.143,354004.824,636.405,90.915,3126.401,1.541,1.513,1.11,,,10778.0,159.653,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233594,GBR,Europe,United Kingdom,2022-10-28,23898489.0,0.0,6137.571,211146.0,86.0,100.0,354004.824,0.0,90.915,3127.675,1.274,1.481,1.11,,,10551.0,156.29,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233595,GBR,Europe,United Kingdom,2022-10-29,23898489.0,0.0,6137.571,211238.0,92.0,97.571,354004.824,0.0,90.915,3129.038,1.363,1.445,1.11,,,10152.0,150.38,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233596,GBR,Europe,United Kingdom,2022-10-30,23898489.0,0.0,6137.571,211332.0,94.0,96.714,354004.824,0.0,90.915,3130.43,1.392,1.433,1.11,,,10056.0,148.958,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,169617.9,9.81,14.93,2512.52515666963
233597,GBR,Europe,United Kingdom,2022-10-31,23898489.0,0.0,6137.571,211414.0,82.0,94.0,354004.824,0.0,90.915,3131.645,1.215,1.392,1.1,,,9837.0,145.714,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233598,GBR,Europe,United Kingdom,2022-11-01,23898489.0,0.0,6137.571,211499.0,85.0,90.429,354004.824,0.0,90.915,3132.904,1.259,1.34,1.11,,,9319.0,138.041,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233599,GBR,Europe,United Kingdom,2022-11-02,23898489.0,0.0,6137.571,211573.0,74.0,88.143,354004.824,0.0,90.915,3134.0,1.096,1.306,1.11,,,8936.0,132.368,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233600,GBR,Europe,United Kingdom,2022-11-03,23930041.0,31552.0,4507.429,211657.0,84.0,85.286,354472.199,467.375,66.768,3135.244,1.244,1.263,1.11,,,8580.0,127.094,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233601,GBR,Europe,United Kingdom,2022-11-04,23930041.0,0.0,4507.429,211748.0,91.0,86.0,354472.199,0.0,66.768,3136.592,1.348,1.274,1.11,,,8242.0,122.088,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233602,GBR,Europe,United Kingdom,2022-11-05,23930041.0,0.0,4507.429,211822.0,74.0,83.429,354472.199,0.0,66.768,3137.688,1.096,1.236,1.11,,,7945.0,117.688,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233603,GBR,Europe,United Kingdom,2022-11-06,23930041.0,0.0,4507.429,211877.0,55.0,77.857,354472.199,0.0,66.768,3138.503,0.815,1.153,1.11,,,7782.0,115.274,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,171703.9,9.87,18.36,2543.42476972234
233604,GBR,Europe,United Kingdom,2022-11-07,23930041.0,0.0,4507.429,211952.0,75.0,76.857,354472.199,0.0,66.768,3139.614,1.111,1.138,1.12,,,7578.0,112.252,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233605,GBR,Europe,United Kingdom,2022-11-08,23930041.0,0.0,4507.429,212011.0,59.0,73.143,354472.199,0.0,66.768,3140.488,0.874,1.083,1.12,,,7393.0,109.511,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233606,GBR,Europe,United Kingdom,2022-11-09,23930041.0,0.0,4507.429,212071.0,60.0,71.143,354472.199,0.0,66.768,3141.377,0.889,1.054,1.13,,,7154.0,105.971,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233607,GBR,Europe,United Kingdom,2022-11-10,23954196.0,24155.0,3450.714,212123.0,52.0,66.571,354830.004,357.804,51.115,3142.147,0.77,0.986,1.13,,,7022.0,104.016,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233608,GBR,Europe,United Kingdom,2022-11-11,23954196.0,0.0,3450.714,212193.0,70.0,63.571,354830.004,0.0,51.115,3143.184,1.037,0.942,1.14,,,6823.0,101.068,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233609,GBR,Europe,United Kingdom,2022-11-12,23954196.0,0.0,3450.714,212235.0,42.0,59.0,354830.004,0.0,51.115,3143.806,0.622,0.874,1.15,,,6706.0,99.335,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233610,GBR,Europe,United Kingdom,2022-11-13,23954196.0,0.0,3450.714,212291.0,56.0,59.143,354830.004,0.0,51.115,3144.636,0.83,0.876,1.15,,,6705.0,99.32,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,173009.9,9.87,11.04,2562.77035680136
233611,GBR,Europe,United Kingdom,2022-11-14,23954196.0,0.0,3450.714,212348.0,57.0,56.571,354830.004,0.0,51.115,3145.48,0.844,0.838,1.16,,,6717.0,99.498,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233612,GBR,Europe,United Kingdom,2022-11-15,23954196.0,0.0,3450.714,212410.0,62.0,57.0,354830.004,0.0,51.115,3146.398,0.918,0.844,1.18,,,6563.0,97.217,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233613,GBR,Europe,United Kingdom,2022-11-16,23954196.0,0.0,3450.714,212463.0,53.0,56.0,354830.004,0.0,51.115,3147.183,0.785,0.83,1.19,,,6397.0,94.758,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233614,GBR,Europe,United Kingdom,2022-11-17,23977637.0,23441.0,3348.714,212514.0,51.0,55.857,355177.232,347.228,49.604,3147.939,0.755,0.827,1.2,,,6203.0,91.884,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233615,GBR,Europe,United Kingdom,2022-11-18,23977637.0,0.0,3348.714,212569.0,55.0,53.714,355177.232,0.0,49.604,3148.754,0.815,0.796,1.2,,,6094.0,90.27,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233616,GBR,Europe,United Kingdom,2022-11-19,23977637.0,0.0,3348.714,212623.0,54.0,55.429,355177.232,0.0,49.604,3149.553,0.8,0.821,1.19,,,6009.0,89.01,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233617,GBR,Europe,United Kingdom,2022-11-20,23977637.0,0.0,3348.714,212683.0,60.0,56.0,355177.232,0.0,49.604,3150.442,0.889,0.83,1.18,,,6023.0,89.218,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,174355.5,9.88,11.3,2582.70253289135
233618,GBR,Europe,United Kingdom,2022-11-21,23977637.0,0.0,3348.714,212734.0,51.0,55.143,355177.232,0.0,49.604,3151.198,0.755,0.817,1.17,,,6002.0,88.907,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233619,GBR,Europe,United Kingdom,2022-11-22,23977637.0,0.0,3348.714,212785.0,51.0,53.571,355177.232,0.0,49.604,3151.953,0.755,0.794,1.17,,,5963.0,88.329,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233620,GBR,Europe,United Kingdom,2022-11-23,23977637.0,0.0,3348.714,212840.0,55.0,53.857,355177.232,0.0,49.604,3152.768,0.815,0.798,1.17,,,5904.0,87.455,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233621,GBR,Europe,United Kingdom,2022-11-24,23998172.0,20535.0,2933.571,212885.0,45.0,53.0,355481.414,304.182,43.455,3153.434,0.667,0.785,1.16,,,5971.0,88.448,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233622,GBR,Europe,United Kingdom,2022-11-25,23998172.0,0.0,2933.571,212925.0,40.0,50.857,355481.414,0.0,43.455,3154.027,0.593,0.753,1.14,,,5898.0,87.366,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233623,GBR,Europe,United Kingdom,2022-11-26,23998172.0,0.0,2933.571,212966.0,41.0,49.0,355481.414,0.0,43.455,3154.634,0.607,0.726,1.11,,,5821.0,86.226,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233624,GBR,Europe,United Kingdom,2022-11-27,23998172.0,0.0,2933.571,213019.0,53.0,48.0,355481.414,0.0,43.455,3155.419,0.785,0.711,1.08,,,5904.0,87.455,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,175542.9,9.88,9.96,2600.29131550822
233625,GBR,Europe,United Kingdom,2022-11-28,23998172.0,0.0,2933.571,213074.0,55.0,48.571,355481.414,0.0,43.455,3156.234,0.815,0.719,1.05,,,6044.0,89.529,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233626,GBR,Europe,United Kingdom,2022-11-29,23998172.0,0.0,2933.571,213123.0,49.0,48.286,355481.414,0.0,43.455,3156.96,0.726,0.715,1.03,,,6111.0,90.521,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233627,GBR,Europe,United Kingdom,2022-11-30,23998172.0,0.0,2933.571,213163.0,40.0,46.143,355481.414,0.0,43.455,3157.552,0.593,0.684,1.01,,,6277.0,92.98,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233628,GBR,Europe,United Kingdom,2022-12-01,24024746.0,26574.0,3796.286,213210.0,47.0,46.429,355875.05,393.637,56.234,3158.249,0.696,0.688,0.98,,,6321.0,93.632,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233629,GBR,Europe,United Kingdom,2022-12-02,24024746.0,0.0,3796.286,213249.0,39.0,46.286,355875.05,0.0,56.234,3158.826,0.578,0.686,0.96,,,6364.0,94.269,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233630,GBR,Europe,United Kingdom,2022-12-03,24024746.0,0.0,3796.286,213249.0,0.0,40.429,355875.05,0.0,56.234,3158.826,0.0,0.599,0.94,,,6361.0,94.225,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233631,GBR,Europe,United Kingdom,2022-12-04,24024746.0,0.0,3796.286,213249.0,0.0,32.857,355875.05,0.0,56.234,3158.826,0.0,0.487,0.91,,,6504.0,96.343,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,176517.9,9.87,8.19,2614.73384797533
233632,GBR,Europe,United Kingdom,2022-12-05,24024746.0,0.0,3796.286,213249.0,0.0,25.0,355875.05,0.0,56.234,3158.826,0.0,0.37,0.89,,,6664.0,98.713,,,,,,,,,,,,,,,,,,,,,,,,,,,5.56,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233633,GBR,Europe,United Kingdom,2022-12-06,24024746.0,0.0,3796.286,213249.0,0.0,18.0,355875.05,0.0,56.234,3158.826,0.0,0.267,0.86,,,6784.0,100.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233634,GBR,Europe,United Kingdom,2022-12-07,24024746.0,0.0,3796.286,213249.0,0.0,12.286,355875.05,0.0,56.234,3158.826,0.0,0.182,0.84,,,6944.0,102.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233635,GBR,Europe,United Kingdom,2022-12-08,24053576.0,28830.0,4118.571,213249.0,0.0,5.571,356302.105,427.055,61.008,3158.826,0.0,0.083,0.82,,,7105.0,105.245,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233636,GBR,Europe,United Kingdom,2022-12-09,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.79,,,7293.0,108.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233637,GBR,Europe,United Kingdom,2022-12-10,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.77,,,7461.0,110.519,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233638,GBR,Europe,United Kingdom,2022-12-11,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.74,,,7636.0,113.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233639,GBR,Europe,United Kingdom,2022-12-12,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.72,,,7783.0,115.288,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233640,GBR,Europe,United Kingdom,2022-12-13,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.7,,,8039.0,119.081,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233641,GBR,Europe,United Kingdom,2022-12-14,24053576.0,0.0,4118.571,213249.0,0.0,0.0,356302.105,0.0,61.008,3158.826,0.0,0.0,0.67,,,8435.0,124.946,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233642,GBR,Europe,United Kingdom,2022-12-15,24089042.0,35466.0,5066.571,213249.0,0.0,0.0,356827.458,525.353,75.05,3158.826,0.0,0.0,0.65,,,8734.0,129.375,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233643,GBR,Europe,United Kingdom,2022-12-16,24089042.0,0.0,5066.571,213249.0,0.0,0.0,356827.458,0.0,75.05,3158.826,0.0,0.0,0.63,,,8997.0,133.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233644,GBR,Europe,United Kingdom,2022-12-17,24089042.0,0.0,5066.571,213249.0,0.0,0.0,356827.458,0.0,75.05,3158.826,0.0,0.0,0.6,,,9256.0,137.108,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
233645,GBR,Europe,United Kingdom,2022-12-18,24089042.0,0.0,5066.571,213249.0,0.0,0.0,356827.458,0.0,75.05,3158.826,0.0,0.0,0.58,,,9593.0,142.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.898,40.8,18.517,12.527,39753.244,0.2,122.137,4.28,20.0,24.7,,2.54,81.32,0.932,67508936.0,,,,
